"413","28.24","11663.12"
"414","28.24","11691.36"
"415","28.24","11719.6"
"416","28.24","11747.84"
"417","28.24","11776.08"
"418","28.24","11804.32"
"419","28.24","11832.56"
"420","28.24","11860.8"
"421","28.24","11889.04"
"422","28.24","11917.28"
"423","28.24","11945.52"
"424","28.24","11973.76"
"425","28.24","12002"
"426","28.24","12030.24"
"427","28.24","12058.48"
"428","28.24","12086.72"
"429","28.24","12114.96"
"430","28.24","12143.2"
"431","28.24","12171.44"
"432","28.24","12199.68"
"433","28.24","12227.92"
"434","28.24","12256.16"
"435","28.24","12284.4"
"436","28.24","12312.64"
"437","28.24","12340.88"
"438","28.24","12369.12"
"439","28.24","12397.36"
"440","28.24","12425.6"
"441","28.24","12453.84"
"442","28.24","12482.08"
"443","28.24","12510.32"
"444","28.24","12538.56"
"445","28.24","12566.8"
"446","28.24","12595.04"
"447","28.24","12623.28"
"448","28.24","12651.52"
"449","28.24","12679.76"
"450","28.24","12708"
"451","28.24","12736.24"
"452","28.24","12764.48"
"453","28.24","12792.72"
"454","28.24","12820.96"
"455","28.24","12849.2"
"456","28.24","12877.44"
"457","28.24","12905.68"
"458","28.24","12933.92"
"459","28.24","12962.16"
"460","28.24","12990.4"
"461","28.24","13018.64"
"462","28.24","13046.88"
"463","28.24","13075.12"
"464","28.24","13103.36"
"465","28.24","13131.6"
"466","28.24","13159.84"
"467","28.24","13188.08"
"468","28.24","13216.32"
"469","28.24","13244.56"
"470","28.24","13272.8"
"471","28.24","13301.04"
"472","28.24","13329.28"
"473","28.24","13357.52"
"474","28.24","13385.76"
"475","28.24","13414"
"476","28.24","13442.24"
"477","28.24","13470.48"
"478","28.24","13498.72"
"479","28.24","13526.96"
"480","28.24","13555.2"
"481","28.24","13583.44"
"482","28.24","13611.68"
"483","28.24","13639.92"
"484","28.24","13668.16"
"485","28.24","13696.4"
"486","28.24","13724.64"
"487","28.24","13752.88"
"488","28.24","13781.12"
"489","28.24","13809.36"
"490","28.24","13837.6"
"491","28.24","13865.84"
"492","28.24","13894.08"
"493","28.24","13922.32"
"494","28.24","13950.56"
"495","28.24","13978.8"
"496","28.24","14007.04"
"497","28.24","14035.28"
"498","28.24","14063.52"
"499","28.24","14091.76"
"500","28.24","14120"
"501","28.24","14148.24"
"502","28.24","14176.48"
"503","28.24","14204.72"
"504","28.24","14232.96"
"505","28.24","14261.2"
"506","28.24","14289.44"
"507","28.24","14317.68"
"508","28.24","14345.92"
"509","28.24","14374.16"
